FID,lon,lat,year,month,svid,north_angle
31864,121.5587657,31.24698259,2019,5,09000300121905191438339488A,237.106
31865,121.558326,31.24669536,2019,5,09000300121905191438407548A,236.254
31866,121.557871,31.24643454,2019,5,09000300121905191438453578A,235.495
31867,121.5574402,31.24613804,2019,5,09000300121905191438501958A,235.809
31868,121.5570115,31.24584317,2019,5,09000300121905211409389058A,309.687
31869,121.5585837,31.25066061,2019,5,09000300121905201711461008A,327.204
31870,121.5589064,31.25025015,2019,5,09000300121905201711357878A,323.68
31871,121.5592452,31.24985241,2019,5,09000300121905201711296888A,325.384
31872,121.5595822,31.2494536,2019,5,09000300121905201711223648A,325.521
31873,121.5598999,31.24904,2019,5,09000300121905201711157278A,323.401
31874,121.5602243,31.24863113,2019,5,09000300121905201711064048A,323.124
31875,121.5605636,31.24823434,2019,5,09000300121905201710597748A,316.674
31880,121.5640428,31.2469653,2019,5,09000300121905191334307898A,241.201
31890,121.5667154,31.24757995,2019,5,09000300121905201044461328A,329.487
31891,121.5670278,31.24715675,2019,5,09000300121905201044385728A,330.137
31892,121.5673198,31.24671979,2019,5,09000300121905201043454928A,329.506
31893,121.5676101,31.24628162,2019,5,09000300121905201041524388A,329.423
31894,121.5679094,31.24584957,2019,5,09000300121905201729499578A,148.811
31895,121.5682198,31.24542503,2019,5,09000300121905201041379618A,328.162
31896,121.5685085,31.24498547,2019,5,09000300121905201041311028A,330.66
31897,121.5681305,31.25133748,2019,5,09000300121905201511209588A,324.705
31898,121.5684306,31.25090558,2019,5,09000300121905201511136568A,329.816
31899,121.5687205,31.25046678,2019,5,09000300121905201426185018A,149.363
31900,121.5690172,31.25003259,2019,5,09000300121905201511012198A,329.14
31901,121.5693124,31.24959769,2019,5,09000300121905201429589758A,150.232
31902,121.569581,31.24914548,2019,5,09000300121905201430059998A,150.735
31903,121.5644674,31.25001029,2019,5,09000300121905191452481958A,55.792
31904,121.5640167,31.24974035,2019,5,09000300121905191452423598A,54.193
31905,121.5652116,31.24983017,2019,5,09000300121905201046528638A,329.299
31906,121.5655216,31.24940532,2019,5,09000300121905201046145348A,328.387
31907,121.5658203,31.24897284,2019,5,09000300121905201046062148A,328.858
31908,121.5661088,31.2485335,2019,5,09000300121905201045049208A,330.027
31909,121.5663776,31.24808174,2019,5,09000300121905201044564208A,331.488
31910,121.5653686,31.25055162,2019,5,09000300121905191454354928A,56.264
31911,121.5700037,31.24854142,2019,5,09000300121905201430148698A,150.152
31912,121.5703043,31.24811003,2019,5,09000300121905201430233338A,149.047
31913,121.5706038,31.24767775,2019,5,09000300121905201430314418A,148.296
31914,121.5709052,31.24724673,2019,5,09000300121905201430383828A,148.882
31915,121.5711955,31.24680817,2019,5,09000300121905201430438508A,149.321
31916,121.5714859,31.24636962,2019,5,09000300121905201431453538A,149.056
31917,121.5702044,31.24906404,2019,5,09000300121905191332556318A,257.227
31919,121.5712229,31.2492707,2019,5,09000300121905191332346948A,256.895
31920,121.5717358,31.24937329,2019,5,09000300121905191332290148A,256.9
31921,121.5722504,31.2494778,2019,5,09000300121905191332219078A,256.954
31922,121.5727632,31.24959176,2019,5,09000300121905191332150488A,256.486
31926,121.5749287,31.2496726,2019,5,09000300121905211040094918A,319.792
31927,121.5753004,31.2493004,2019,5,09000300121905211040034218A,321.857
31928,121.575672,31.2489282,2019,5,09000300121905211039577338A,317.944
31929,121.5760281,31.24854218,2019,5,09000300121905211039507818A,319.207
31930,121.5763902,31.24816173,2019,5,09000300121905211039428958A,324.779
31931,121.576724,31.24775661,2019,5,09000300121905211039349398A,328.299
31932,121.5770386,31.24733585,2019,5,09000300121905211039277208A,326.897
31933,121.5773362,31.24690344,2019,5,09000300121905211039189418A,335.315
31934,121.5782833,31.25114298,2019,5,09000300121905211031084218A,128.704
31935,121.5787082,31.25083293,2019,5,09000300121905210939505958A,308.205
31936,121.5791269,31.25051463,2019,5,09000300121905211032184098A,128.749
31937,121.5815153,31.24890435,2019,5,09000300121905210937521618A,309.011
31938,121.5819448,31.24860102,2019,5,09000300121905210937463028A,309.098
31939,121.5823612,31.24828076,2019,5,09000300121905211100151818A,129.425
31940,121.5833761,31.24761045,2019,5,09000300121905210935220058A,310.229
31941,121.583814,31.24731929,2019,5,09000300121905210935132358A,342.303
31944,121.5799078,31.24815865,2019,5,09000300121905211033485938A,227.104
31945,121.5795254,31.24780205,2019,5,09000300121905211033588908A,224.537
31946,121.5791087,31.24748801,2019,5,09000300121905211034051648A,228.248
31947,121.5786533,31.24723257,2019,5,09000300121905211034140288A,238.417
31948,121.5781824,31.24699944,2019,5,09000300121905211034217748A,240.274
31949,121.5777189,31.24675303,2019,5,09000300121905211034486438A,239.369
31950,121.5799326,31.24996148,2019,5,09000300121905210938536568A,307.909
31951,121.5803638,31.24966034,2019,5,09000300121905211033165938A,128.324
31952,121.5807978,31.24936355,2019,5,09000300121905211033231238A,131.777
31953,121.5798479,31.25062352,2019,5,09000300121905191124552148A,45.644
31954,121.5802362,31.25097683,2019,5,09000300121905191125031248A,45.414
31955,121.5806432,31.25130818,2019,5,09000300121905191125109868A,45.074
31956,121.5810354,31.25165692,2019,5,09000300121905191125174158A,45.013
31968,121.5864134,31.25042976,2019,5,09000300121905201014507108A,51.816
32012,121.5887379,31.25199332,2019,5,09000300121905201015128308A,51.983
32133,121.6206043,31.24809949,2019,5,09000300121905181436049532C,178.989
32159,121.6211221,31.24771948,2019,5,09000300121905181440532612C,1.014
32160,121.6211473,31.24719423,2019,5,09000300121905181440496212C,1.617
32161,121.6211463,31.24666826,2019,5,09000300121905181440465642C,0.098
32162,121.6211452,31.24614228,2019,5,09000300121905181440416392C,359.983
32163,121.6211442,31.24561631,2019,5,09000300121905181440384742C,0.481
32164,121.6211431,31.24509033,2019,5,09000300121905181440335522C,0.452
32165,121.6211421,31.24456436,2019,5,09000300121905181440297552C,0.645
32166,121.6209117,31.25013807,2019,5,09000300121905181435517892C,180.337
32167,121.6208894,31.24961309,2019,5,09000300121905181435555242C,180.582
32168,121.6208878,31.24908712,2019,5,09000300121905181435585002C,181.573
32177,121.6251826,31.25153507,2019,5,09000300121905201202182762C,153.046
32178,121.621227,31.25013584,2019,5,09000300121905181441118242C,0.238
32179,121.621255,31.2496111,2019,5,09000300121905181441080902C,0.487
32180,121.6212547,31.24908513,2019,5,09000300121905181441043862C,0.26
32181,121.6212024,31.24856339,2019,5,09000300121905181440595112C,0.308
32197,121.6282176,31.24857284,2019,5,09000300121905201204432642C,134.504
32201,121.6290871,31.24699798,2019,5,09000300121905201205153872C,134.538
32202,121.6294999,31.24667792,2019,5,09000300121905201205223942C,135.571
32203,121.6299182,31.2463634,2019,5,09000300121905201205322912C,130.889
32204,121.6255621,31.25109547,2019,5,09000300121905201203031682C,149.601
32205,121.6258011,31.25062744,2019,5,09000300121905201203399052C,148.388
32206,121.6260536,31.25016839,2019,5,09000300121905201203587662C,153.225
32207,121.6263484,31.24973542,2019,5,09000300121905201204083262C,152.792
32208,121.6266242,31.2492884,2019,5,09000300121905201204188952C,147.528
32209,121.6269164,31.24885699,2019,5,09000300121905201204253302C,141.402
32210,121.6272943,31.24849336,2019,5,09000300121905201204355152C,135.832
32211,121.6277367,31.24822669,2019,5,09000300121905201204412872C,135.426
32264,121.3520343,31.24207208,2019,5,09000300121905161259459058J,262.654
32265,121.3525602,31.24207817,2019,5,09000300121905161259394808J,263.819
32266,121.3530856,31.24209302,2019,5,09000300121905161259302368J,321.251
32267,121.3448636,31.24470304,2019,5,09000300121905191314389358J,84.3
32268,121.3453879,31.24474185,2019,5,09000300121905191314419518J,84.802
32269,121.3459134,31.24475495,2019,5,09000300121905191314459678J,84.837
32270,121.3464387,31.244779,2019,5,09000300121905191314491088J,86.01
32271,121.3469647,31.24477741,2019,5,09000300121905191314519848J,86.932
32272,121.3474907,31.24477581,2019,5,09000300121905191314559848J,90.169
32273,121.3480167,31.24477421,2019,5,09000300121905191314591098J,93.63
32274,121.3485426,31.24477261,2019,5,09000300121905191315039548J,95.192
32282,121.3528771,31.24432512,2019,5,09000300121905191206432718J,200.489
32283,121.3531062,31.24479196,2019,5,09000300121905191205313888J,203.887
32284,121.3533459,31.24525992,2019,5,09000300121905191205245598J,206.246
32285,121.3536089,31.24571465,2019,5,09000300121905191205189608J,205.106
32286,121.3538924,31.2461564,2019,5,09000300121905191205149258J,206.97
32287,121.3541731,31.24659999,2019,5,09000300121905191205109258J,206.873
32288,121.3544628,31.24703784,2019,5,09000300121905191325553508J,115.066
32289,121.3522559,31.24392332,2019,5,09000300121905191315292738J,105.797
32290,121.3517467,31.24405486,2019,5,09000300121905191315257008J,107.222
32291,121.3512508,31.2442282,2019,5,09000300121905191315222348J,107.032
32292,121.3507478,31.24438017,2019,5,09000300121905191315182338J,106.385
32293,121.350238,31.24450992,2019,5,09000300121905191315152218J,105.714
32294,121.3497238,31.24461937,2019,5,09000300121905191315112208J,100.728
32295,121.3492092,31.24472349,2019,5,09000300121905191315082208J,100.069
32296,121.3530736,31.24260532,2019,5,09000300121905191207231188J,165.327
32297,121.3529488,31.24311622,2019,5,09000300121905191207054218J,166.702
32299,121.35331,31.24158818,2019,5,09000300121905161258459358J,345.925
32300,121.3537655,31.24217506,2019,5,09000300121905161303481558J,83.02
32301,121.3542908,31.24219387,2019,5,09000300121905161303534638J,83.737
32302,121.3548083,31.24227828,2019,5,09000300121905161303577138J,83.319
32303,121.3553342,31.24227835,2019,5,09000300121905161304052408J,81.707
32304,121.3532693,31.2436477,2019,5,09000300121905191315373378J,106.947
32305,121.3537728,31.24349609,2019,5,09000300121905191315406068J,106.436
32306,121.3542795,31.24335496,2019,5,09000300121905191315453728J,106.386
32307,121.3547862,31.24321383,2019,5,09000300121905191315493728J,104.98
32308,121.3552929,31.2430727,2019,5,09000300121905191316160118J,106.59
32309,121.3578275,31.24574959,2019,5,09000300121905191326557708J,116.637
32310,121.3582961,31.24551178,2019,5,09000300121905191327018288J,116.667
32311,121.3587673,31.24527942,2019,5,09000300121905191327067588J,116.009
32312,121.3592539,31.24508222,2019,5,09000300121905191327104128J,116.221
32313,121.359726,31.24485188,2019,5,09000300121905191327520968J,114.2
32314,121.3550029,31.24695642,2019,5,09000300121905191326011048J,116.079
32315,121.3554728,31.24672026,2019,5,09000300121905191326067548J,116.504
32316,121.3559522,31.24650879,2019,5,09000300121905191326116318J,116.52
32317,121.3564261,31.24629229,2019,5,09000300121905191326169148J,116.359
32318,121.3568976,31.24606102,2019,5,09000300121905191326400688J,115.235
32321,121.3561196,31.24391031,2019,5,09000300121905191208169408J,18.56
32322,121.3563298,31.24439069,2019,5,09000300121905191208224408J,24.886
32323,121.3566268,31.24481871,2019,5,09000300121905191208330198J,26.749
32324,121.3568544,31.24528799,2019,5,09000300121905191208425178J,26.91
32325,121.3571339,31.24573019,2019,5,09000300121905191209223918J,28.033
32326,121.3562059,31.24283654,2019,5,09000300121905191316254908J,107.793
32327,121.3567079,31.24268047,2019,5,09000300121905191316291158J,109.006
32328,121.357199,31.24249303,2019,5,09000300121905191316331168J,114.577
32329,121.3576888,31.2423019,2019,5,09000300121905191316396488J,120.528
32330,121.358155,31.24205878,2019,5,09000300121905191316515988J,123.679
32331,121.3557841,31.24176622,2019,5,09000300121905161304190478J,164.881
32338,121.3645138,31.24546538,2019,5,09000300121905161007432648J,196.532
32339,121.3598434,31.24426474,2019,5,09000300121905161512163418J,195.773
32340,121.3596746,31.24376741,2019,5,09000300121905161512227348J,194.961
32341,121.3594475,31.24329689,2019,5,09000300121905161512291898J,207.793
32342,121.3591606,31.24285675,2019,5,09000300121905161512341078J,211.6
32343,121.3588617,31.24242516,2019,5,09000300121905161512399328J,206.071
32345,121.3602627,31.24521601,2019,5,09000300121905191328019728J,26.892
32346,121.3605467,31.245658,2019,5,09000300121905191328076368J,26.895
32347,121.3608108,31.24611081,2019,5,09000300121905191328126318J,26.593
32348,121.3610472,31.24657888,2019,5,09000300121905191328180598J,27.285
32349,121.3604557,31.24453881,2019,5,09000300121905161511275148J,296.224
32350,121.3609505,31.24436993,2019,5,09000300121905161511214828J,296.2
32351,121.3614282,31.24415513,2019,5,09000300121905161511156698J,295.235
32352,121.3618972,31.24391863,2019,5,09000300121905161511069118J,298.324
32353,121.3623656,31.24368101,2019,5,09000300121905161510582428J,297.904
32354,121.3628369,31.24344917,2019,5,09000300121905161510520248J,291.956
32355,121.3633068,31.24321443,2019,5,09000300121905161510442048J,296.144
32356,121.3637847,31.24299849,2019,5,09000300121905161510389808J,296.037
32357,121.3677065,31.24495634,2019,5,09000300121905161454476798J,202.243
32359,121.3682399,31.24530742,2019,5,09000300121905161453587458J,298.933
32360,121.3687093,31.24508075,2019,5,09000300121905161453531958J,300.143
32361,121.3691777,31.24485032,2019,5,09000300121905161453481728J,299.448
32362,121.3696531,31.24463291,2019,5,09000300121905161453430218J,298.077
32363,121.3701217,31.24439505,2019,5,09000300121905161453364848J,297.201
32364,121.3653783,31.24666273,2019,5,09000300121905161004471658J,15.116
32365,121.3652105,31.24616477,2019,5,09000300121905161004391338J,15.284
32366,121.3650473,31.24566596,2019,5,09000300121905161004330898J,16.556
32367,121.365966,31.24684312,2019,5,09000300121905191335105248J,140.351
32368,121.3663393,31.246473,2019,5,09000300121905191335168518J,133.437
32369,121.3667696,31.24617222,2019,5,09000300121905191335220338J,128.152
32370,121.3671733,31.24583663,2019,5,09000300121905191335272468J,121.817
32371,121.3676237,31.24556872,2019,5,09000300121905161454353698J,228.161
32372,121.3642144,31.243435,2019,5,09000300121905161004106798J,16.493
32373,121.3643921,31.24393004,2019,5,09000300121905161004156748J,16.717
32374,121.3645749,31.24442322,2019,5,09000300121905161004210188J,15.726
32375,121.3647664,31.24491286,2019,5,09000300121905161004254498J,16.284
32376,121.3644887,31.24272755,2019,5,09000300121905161523375968J,119.631
32377,121.3649576,31.24249072,2019,5,09000300121905161523442848J,118.729
32378,121.3654261,31.24225316,2019,5,09000300121905161523489058J,115.814
32379,121.3658976,31.24202178,2019,5,09000300121905161523540938J,120.536
32380,121.3669483,31.24322912,2019,5,09000300121905161520374668J,19.483
32381,121.3667178,31.24275642,2019,5,09000300121905161520315898J,21.345
32383,121.3638076,31.24246572,2019,5,09000300121905161004011968J,16.229
32384,121.3636313,31.24197025,2019,5,09000300121905161003561528J,14.971
32385,121.3634578,31.24147391,2019,5,09000300121905161003511058J,16.128
32386,121.363291,31.24097513,2019,5,09000300121905161003460578J,16.778
32387,121.3631088,31.24048192,2019,5,09000300121905161003399638J,16.244
32388,121.362945,31.23998208,2019,5,09000300121905161003354008J,15.678
32390,121.3703288,31.2437178,2019,5,09000300121905161441574038J,24.749
32391,121.3700963,31.24324655,2019,5,09000300121905161441517248J,24.747
32392,121.3698581,31.24277814,2019,5,09000300121905161441477998J,24.765
32393,121.3695861,31.24233044,2019,5,09000300121905161441423808J,23.966
32394,121.3693253,31.24187707,2019,5,09000300121905161441365428J,23.933
